Time_min,CO2_Adsorbed_kg,CO2_Adsorbed_Upper_10pct_kg,CO2_Adsorbed_Lower_10pct_kg,CO2_Released_at_85C_kg,CaCO3_Produced_kg,Total_Thermal_Energy_kJ
34.22222222222222,0.629108895206338,0.6920197847269718,0.5661980056857042,0.2524691627793257,0.5741794706335539,883.2606290453353
35.0,0.6356838116742696,0.6992521928416966,0.5721154305068427,0.25510775789163653,0.5801803110059963,889.9834475197031
35.77777777777778,0.6420573243775222,0.7062630568152745,0.57785159193977,0.2576655271878818,0.5859973327933445,896.500331674358
36.55555555555556,0.6482356027445023,0.7130591630189526,0.5834120424700521,0.2601449465358113,0.5916361667523142,902.817589718305
37.333333333333336,0.6542246272208189,0.7196470899429008,0.588802164498737,0.26254841596204564,0.5971022711574903,908.9413366266042
38.111111111111114,0.660030195058231,0.7260332145640542,0.5940271755524079,0.2648782619752534,0.6024009370848241,914.8775000595409
38.88888888888889,0.6656579259262677,0.7322237185188946,0.599092133333641,0.2671367398181626,0.6075372935332854,920.6318261004782
39.666666666666664,0.6711132673519516,0.7382245940871469,0.6040019406167565,0.26932603565058927,0.6125163123896269,926.2098848179464
40.44444444444444,0.676401499992893,0.7440416499921824,0.6087613499936038,0.2714482686655952,0.6173428132410684,931.6170756573548
41.22222222222222,0.6815277427488557,0.7496805170237414,0.6133749684739702,0.2735054931408222,0.6220214680405565,936.8586326675417
42.0,0.6864969577167478,0.7551466534884226,0.617847261945073,0.2754997004269912,0.6265568056291194,941.9396295672267
42.77777777777778,0.6913139549938276,0.7604453504932105,0.6221825594944449,0.27743282087548804,0.6309532161196909,946.8649846562654
43.55555555555556,0.6959833973337789,0.7655817370671568,0.626385057600401,0.27930672570690385,0.6352149551466486,951.639465576461
44.333333333333336,0.7005098046601593,0.7705607851261753,0.6304588241941435,0.2811232288223377,0.6393461479851802,956.2676939265433
45.111111111111114,0.7048975584415937,0.7753873142857531,0.6344078025974343,0.2828840885592156,0.6433507935444647,960.7541497357809
